time	mmag
23.109051	-0.7832
23.109732	-1.0274
23.110413	-1.6760
23.111094	-1.6533
23.111774	-2.0162
23.112455	-1.5378
23.113138	-1.7990
23.113819	-1.8350
23.114500	-2.0021
23.115181	-2.0579
23.115862	-2.4092
23.116543	-2.4689
23.117224	-2.8099
23.117905	-2.3960
23.118587	-2.2200
23.119268	-2.3050
23.119949	-2.2116
23.120630	-1.5630
23.121311	-1.7953
23.121992	-1.8027
23.122673	-1.4754
23.123354	-1.2999
23.124037	-1.3153
23.124718	-1.0102
23.125399	-0.6284
23.126080	-0.3566
23.126760	-0.3981
23.127441	0.1030
23.128122	0.5013
23.128803	0.5220
23.129484	0.9330
23.130165	0.7555
23.130848	0.7514
23.131529	1.3313
23.132210	1.5592
23.132891	1.1262
23.133572	1.7453
23.134253	1.8911
23.134933	2.2289
23.135614	2.2791
23.136295	2.1417
23.136976	2.4077
23.137657	2.0502
23.138338	2.5167
23.139021	2.3167
23.139702	2.1070
23.140383	2.4261
23.141064	2.3188
23.141745	2.0061
23.142426	1.6114
23.143106	1.8016
23.143787	1.4435
23.144468	1.8327
23.145149	1.6046
23.145830	1.0072
23.146511	1.0981
23.147194	0.8536
23.147875	0.3723
23.148556	0.0544
23.149237	-0.0314
23.149918	-0.2554
23.150599	0.0490
23.151279	-0.5791
23.151960	-0.7124
23.152641	-0.7437
23.153324	-1.1505
23.154005	-1.7258
23.154686	-1.1880
23.155367	-1.8871
23.156048	-1.9402
23.156729	-2.2618
23.157410	-2.1764
23.158091	-2.1406
23.158772	-2.0922
23.159452	-2.3868
23.160135	-2.7869
23.160816	-2.2730
23.161497	-2.3861
23.162178	-2.3061
23.162859	-1.9830
23.163540	-2.1634
23.164221	-2.1307
23.164902	-1.7885
23.165585	-1.5843
23.166265	-2.0245
23.166946	1.7203
23.168989	-2.5440
23.533384	3.0898
23.534065	2.4548
23.534748	2.6652
23.535429	2.7407
23.536110	2.7677
23.536791	2.2284
23.537472	2.3220
23.538153	2.2625
23.538834	2.3524
23.539515	1.8403
23.540197	1.3681
23.540878	1.5279
23.541559	0.9222
23.542240	0.9354
23.542921	0.7292
23.543602	0.2483
23.544283	0.0201
23.544964	-0.4237
23.545645	-0.4081
23.546326	-1.0087
23.547009	-1.0339
23.547689	-1.2824
23.548370	-1.5851
23.549051	-1.9201
23.549732	-2.0623
23.550413	-2.2969
23.551094	-2.3907
23.551775	-2.2128
23.552458	-2.7117
23.553139	-2.2836
23.553820	-2.7868
23.554501	-3.1256
23.555182	-2.4171
23.555862	-2.8396
23.556543	-2.8064
23.557224	-2.6600
23.557905	-2.6972
23.558586	-2.5027
23.559269	-2.5333
23.559950	-2.1612
23.560631	-1.9807
23.561312	-1.7403
23.561993	-1.7737
23.562674	-1.5500
23.563354	-0.8678
23.564035	-0.7829
23.564716	-0.8017
23.565397	0.0082
23.566078	-0.6361
23.566759	0.0543
23.567442	0.5237
23.568123	0.9597
23.568804	1.0099
23.569485	1.0028
23.570166	1.3645
23.570847	1.6075
23.571527	1.6917
23.572208	1.7212
23.572889	2.1286
23.573570	2.3956
23.574251	2.2592
23.574932	2.5168
23.575615	2.8067
23.576296	2.9045
23.576977	2.6519
23.577658	2.2523
23.578339	2.8488
23.579020	2.2239
23.579700	2.7292
23.580381	2.3000
23.581062	2.2248
23.581743	2.1884
23.582426	1.9479
23.583107	2.0757
23.583788	1.4846
23.584469	1.5949
23.585150	1.0639
23.585831	1.4471
23.586512	0.7569
23.587193	0.5139
23.587875	0.4309
23.588556	-0.1503
23.589237	-0.2424
23.589918	-0.4726
23.590599	-1.0897
23.591280	-0.9470
23.591961	-1.6713
23.592642	-1.3837
23.593323	-1.7020
23.594004	-1.8089
23.594687	-1.8986
23.595367	-2.2603
23.596048	-2.5680
23.596729	-2.7623
23.597410	-2.4063
23.598091	-2.7202
23.598772	-2.6956
23.599453	-2.4623
23.600136	-2.9620
23.600817	-2.6784
23.601498	-2.7155
23.602179	-2.5903
23.602859	-2.2873
23.603540	-2.3257
23.604221	-2.3879
23.604902	-1.9018
23.605583	-1.5598
23.606264	-1.3908
23.606947	-0.9300
23.607628	-1.3518
23.608309	-0.6627
23.608990	-0.7103
23.609671	-0.0680
23.610352	0.0801
23.611032	0.4126
23.611713	0.7196
23.612394	0.7217
23.613075	0.8329
23.613756	1.3396
23.614437	1.7126
23.615120	1.5183
23.615801	1.8640
23.616482	1.8833
23.617163	2.0866
23.617844	2.5353
23.618525	2.3158
23.619205	2.5805
23.619886	2.5481
23.620567	2.8714
23.621248	3.0391
23.621929	3.0971
23.622610	2.7909
23.623293	2.7602
23.623974	2.4516
23.624655	2.7597
23.625336	2.6988
23.626017	2.3817
23.626698	1.9850
23.627378	1.5854
23.628059	1.4965
23.628740	1.4905
23.629421	1.4883
23.630104	0.8305
23.630785	0.8001
23.631466	0.2846
23.632147	0.0300
23.632828	0.0595
23.633509	-0.4280
23.634190	-0.8355
23.634871	-1.0738
23.635553	-1.0955
23.636234	-1.5333
23.636915	-1.6213
23.637596	-1.8164
23.638277	-1.9674
23.638958	-1.7051
23.639639	-2.1877
23.640320	-3.1827
23.641001	-2.8934
23.641684	-2.3990
23.642365	-2.7541
23.643045	-2.8714
23.643726	-3.2298
23.644407	-2.2888
23.645088	-2.5435
23.645769	-2.2719
23.646450	-2.3085
23.647131	-2.5440
23.647814	-2.0903
23.648495	-2.1287
23.649176	-2.0719
23.649857	-1.8689
23.650537	-1.3459
23.651218	-1.5187
23.651899	-1.0382
23.652580	-1.0055
23.653261	-0.5357
23.653942	-0.1849
23.654625	-0.0447
23.655306	0.3782
23.655987	0.5764
23.656668	0.4850
23.657349	0.9951
23.658030	1.2896
23.658710	1.5060
23.659391	1.5766
23.660072	1.7797
23.660753	1.8678
23.661434	2.6138
23.662115	2.1418
23.662798	2.6607
23.663479	2.3577
23.664160	3.0407
23.664841	2.5970
23.665522	2.8502
23.666203	2.6872
23.666883	2.6596
23.667564	2.3229
23.668245	2.4205
23.668926	2.5007
23.669607	2.0632
23.670288	1.9665
23.670971	2.0417
23.671652	1.6726
23.672333	1.4898
23.673014	0.9684
23.673695	1.1391
23.674376	0.7224
23.675056	0.3252
23.675737	0.2524
23.676418	-0.0170
23.677101	-0.1386
23.677782	-0.4783
23.678463	-0.7811
23.679144	-1.0201
23.679825	-1.0849
23.680506	-1.4406
23.681187	-1.4699
23.681868	-1.6807
23.682549	-1.7916
23.683229	-2.1864
23.683912	-2.0907
23.684593	-2.5262
23.685274	-2.4126
23.685955	-2.6574
23.686636	-2.8545
23.687317	-2.7014
23.687998	-2.5393
23.688679	-2.4604
23.689362	-2.5380
23.690042	-2.5263
23.690723	-2.7218
23.691404	-2.5655
23.692085	-2.2194
23.692766	-2.1906
23.693447	-1.7366
23.694128	-1.5257
23.694809	-1.7596
23.695492	-1.3720
23.696173	-0.9911
23.696854	-0.8666
23.697535	-0.6821
23.698215	0.1278
23.698896	0.1526
23.699577	0.5194
23.700258	0.8611
23.700939	0.7610
23.701620	1.1836
23.702303	1.3152
23.702984	1.4821
23.703665	2.0232
23.704346	1.9769
23.705027	2.0782
23.705708	2.5679
23.706388	2.7483
23.707069	2.9976
23.707750	2.2453
23.708431	2.0573
23.709112	2.5624
23.709793	2.6053
23.710476	2.4968
23.711157	2.9200
23.711838	2.2349
23.712519	2.1554
23.713200	2.3540
23.713881	2.1176
23.714561	2.0508
23.715242	1.8216
23.715923	1.8800
23.716604	1.0563
23.717285	1.0959
23.717966	0.8939
23.718649	0.6597
23.719330	-0.1108
23.720011	0.4052
23.720692	0.0197
23.721373	-0.0385
23.722054	-0.6593
23.722734	-1.0138
23.723415	-0.9423
23.724096	-1.3811
23.724777	-1.2383
23.725460	-1.7052
23.726141	-1.9618
23.726822	-2.0874
23.727503	-2.1615
23.728184	-2.4152
23.728865	-2.4318
23.729546	-2.7727
23.730227	-2.4242
23.730909	-3.0026
23.731590	-2.6910
23.732271	-2.8773
23.732952	-2.7843
23.733633	-2.4261
23.734314	-2.4560
23.734995	-2.3100
23.735676	-1.9268
23.736359	-1.5457
23.737040	-1.8215
23.737720	-1.5997
23.738401	-1.5312
23.739082	-1.0072
23.739763	-1.1112
23.740444	-0.5606
23.741125	-0.6938
23.741806	-0.3232
23.742487	0.2789
23.743170	0.1168
23.743851	0.3897
23.744532	0.7984
23.745213	1.2396
23.745893	1.0163
23.746574	1.0757
23.747255	1.4941
23.747936	1.5964
23.748617	2.1295
23.749298	2.5111
23.749981	2.4443
23.750662	2.2732
23.751343	2.6392
23.752024	2.5579
23.752705	3.0332
23.753386	2.8818
23.754066	2.5035
23.754747	2.7245
23.755428	2.2454
23.756109	2.6098
23.756790	2.4156
23.757471	2.4662
23.758154	2.0528
23.758835	1.9470
23.759516	1.2389
23.760197	1.7912
23.760878	1.2472
23.761559	0.8377
23.762239	0.3256
23.762920	0.4933
23.763601	0.4585
23.764282	0.2008
23.764963	-0.3111
23.765644	-0.8002
23.766327	-1.3526
23.767008	-1.3845
23.767689	-0.8859
23.768370	-1.2102
23.769051	-1.3280
23.769732	-1.6876
23.770412	-1.6714
23.771093	-2.2172
23.771774	-2.0976
23.772457	-2.4278
23.773138	-2.3857
23.773819	-2.4010
23.774500	-2.3434
23.775181	-2.4286
23.775862	-2.3600
23.776543	-2.4668
23.777224	-2.4493
23.777905	-2.3711
23.778587	-2.1735
23.779268	-1.9931
23.779949	-1.9923
23.780630	-1.8508
23.781311	-2.0444
23.781992	-1.7326
23.782673	-0.9651
23.783354	-0.9280
23.784037	-0.5049
23.784718	-0.7459
23.785398	-2.9113
23.786079	-0.2795
23.786760	0.2090
23.787441	0.6953
23.788122	0.7025
23.788803	0.7889
23.789484	1.4173
23.790165	1.2689
23.790848	1.4430
23.791529	1.8893
23.792210	1.9074
23.792891	1.9538
23.793571	2.2273
23.794252	1.7726
23.794933	2.4624
23.795614	2.4396
23.796295	2.6160
23.796976	2.3274
23.797659	1.9076
23.798340	2.3808
23.799021	2.6520
23.799702	2.6064
23.800383	2.5519
23.801064	2.1742
23.801744	2.1136
23.802425	2.1639
23.803106	1.7205
23.803787	1.4440
23.804468	1.4255
23.805149	0.9322
23.805832	1.0869
23.806513	0.6405
23.807194	0.2969
23.807875	-0.0992
23.808556	0.4719
23.809237	-0.2435
23.809917	-0.4570
23.810598	-1.2774
23.811279	-1.1262
23.811960	-1.2103
23.812641	-1.7149
23.813322	-1.7175
23.814005	-2.0595
23.814686	-1.8531
23.815367	-1.8886
23.816048	-1.8336
23.816729	-2.4912
23.817410	-2.7877
23.818090	-2.6996
23.818771	-2.5080
23.819452	-2.7295
23.820133	-2.3468
23.820816	-2.6995
23.821497	-2.4569
23.822178	-2.1790
23.822859	-2.5972
23.823540	-1.5603
23.824221	-1.7595
23.824902	-1.6558
23.825583	-1.5489
23.826263	-1.4346
23.826946	-0.6588
23.827627	-1.0420
23.828308	-0.9916
23.828989	-0.8142
23.829670	-0.1315
23.830351	-0.0517
23.831032	0.3114
23.831713	0.2774
23.832396	0.9240
23.833076	1.1419
23.833757	1.1272
23.834438	1.4857
23.835119	1.9178
23.835800	1.6623
23.836481	1.8037
23.837162	1.7875
23.837843	1.9979
23.838526	2.1243
23.839207	2.3463
23.839888	2.1663
23.840569	2.7862
23.841249	2.4224
23.841930	2.7198
23.842611	2.4597
23.843292	2.2090
23.843973	2.3157
23.844654	2.7096
23.845337	2.2443
23.846018	1.7702
23.846699	1.5662
23.847380	1.4687
23.848061	1.4862
23.848742	1.1560
23.849422	1.0750
23.850103	0.8491
23.850784	0.6429
23.851465	0.2770
23.852146	0.1393
23.852827	-0.3909
23.853510	-0.4399
23.854191	-0.9477
23.854872	-1.1148
23.855553	-1.1472
23.856234	-1.5397
23.856915	-1.2341
23.857595	-1.5343
23.858276	-1.6493
23.858957	-1.9125
23.859638	-2.1564
23.860319	-2.1864
23.861000	-2.3422
23.861683	-2.3315
23.862364	-2.0339
23.863045	-2.3309
23.863726	-2.1556
23.864407	-2.7230
23.865088	-2.6392
23.865768	-2.1001
23.866449	-1.9696
23.867130	-2.0516
23.867813	-1.9915
23.868494	-1.7373
23.869175	-1.6436
23.869856	-1.5685
23.870537	-1.4237
23.871218	-0.6616
23.871899	-0.9154
23.872580	-0.4648
23.873262	-0.1896
23.873943	-0.1942
23.874624	0.2975
23.875305	0.4817
23.875986	0.3316
23.876667	1.0519
23.877348	0.9847
23.878029	1.2025
23.878710	1.4680
23.879391	1.6368
23.880074	1.8360
23.880754	1.6546
23.881435	2.2077
23.882116	2.1829
23.882797	2.1470
23.883478	2.1706
23.884159	2.5358
23.884840	2.5507
23.885523	2.5819
23.886204	2.1179
23.886885	2.0147
23.887566	2.6338
23.888247	2.2503
23.888927	2.3950
23.889608	1.7403
23.890289	1.9936
23.890970	1.8273
23.891651	1.5149
23.892332	1.2952
23.893015	1.0157
23.893696	1.1549
23.894377	0.7901
23.895058	0.2636
23.895739	0.0297
23.896420	-0.3238
23.897100	-0.3067
23.897781	-0.5583
23.898462	-1.3032
23.899143	-0.7882
23.899824	-1.2260
23.900505	-1.4338
23.901188	-1.8171
23.901869	-2.1223
23.902550	-1.7753
23.903231	-2.1827
23.903912	-1.7692
23.904593	-2.0163
23.905273	-1.8558
23.905954	-2.3971
23.906635	-2.1416
23.907316	-2.6222
23.907997	-2.3116
23.908678	-2.5493
23.909361	-2.3028
23.910042	-2.4481
23.910723	-1.7589
23.911404	-1.6780
23.912085	-1.9405
23.912766	-1.5314
23.913446	-1.6330
23.914127	-1.0956
23.914808	-0.7516
23.915489	-0.7237
23.916172	-0.7137
23.916853	-0.5847
23.917534	-0.2074
23.918215	0.0608
23.918896	0.6078
23.919577	0.9361
23.920258	0.6617
23.920938	1.1887
23.921621	1.0297
23.922302	1.2735
23.922983	1.9532
23.923664	1.9040
23.924345	1.6197
23.925026	1.8915
23.925707	2.0555
23.926388	2.0631
23.927069	2.2753
23.927752	2.5882
23.928432	2.3132
23.929113	2.7817
23.929794	2.4508
23.930475	2.5157
23.931156	2.0208
23.931837	2.1874
23.932518	1.9292
23.933201	2.0019
23.933882	1.7368
23.934563	1.4953
23.935244	1.8023
23.935925	1.3528
23.936605	1.2628
23.937286	1.1478
23.937967	0.7171
23.938648	0.5966
23.939329	0.8233
23.940010	0.1300
23.940693	-0.1784
23.941374	-0.2010
23.942055	-0.9226
23.942736	-0.7678
23.943417	-0.7211
23.944098	-1.5095
23.944778	-1.4915
23.945459	-1.7684
23.946140	-1.8125
23.946821	-1.8580
23.947502	-2.0407
23.948183	-2.0671
23.948866	-2.4589
23.949547	-2.0535
23.950228	-2.2688
23.950909	-2.2005
23.951590	-2.5833
23.952271	-2.6830
23.952951	-2.3497
23.953632	-2.0790
23.954313	-1.8981
23.954994	-1.8911
23.955675	-1.5457
23.956356	-1.4578
23.957039	-1.7314
23.957720	-0.8561
23.958401	-0.8498
23.959082	-1.0004
23.959763	-0.4861
23.960443	-0.4030
23.961124	-0.1079
23.961805	0.5556
23.962486	0.2241
23.963167	0.3221
23.963850	0.6303
23.964531	1.1528
23.965212	1.3315
23.965893	1.3722
23.966574	1.4550
23.967255	1.6235
23.967936	2.0691
23.968616	2.0335
23.969299	2.3947
23.969980	2.1111
23.970661	2.0386
23.971342	2.3917
23.972023	2.3826
23.972704	2.3656
23.973385	2.5262
23.974066	1.8580
23.974747	1.9177
23.975430	2.4447
23.976110	1.9345
23.976791	1.4220
23.977472	2.2604
23.978153	1.6461
23.978834	1.6529
23.979515	1.5101
23.980196	1.0022
23.980879	0.7167
23.981560	0.4511
23.982241	0.4985
23.982922	0.3237
23.983603	-0.0263
23.984283	-0.0369
23.984964	-0.2793
23.985645	-0.9269
23.986326	-0.9902
23.987007	-1.0500
23.987688	-1.0447
23.988371	-1.0292
23.989052	-1.6788
23.989733	-1.5771
23.990414	-2.0472
23.991095	-1.6626
23.991776	-2.2791
23.992456	-2.2672
23.993137	-2.3452
23.993818	-2.4095
23.994499	-2.5092
23.995180	-2.2554
23.995861	-2.2354
23.996544	-2.3478
23.997225	-1.8540
23.997906	-2.1713
23.998587	-1.7134
23.999268	-1.8435
23.999949	-1.4005
24.000629	-1.3610
24.001310	-1.2940
24.001991	-1.1840
24.002672	-0.8267
24.003353	-0.6251
24.004036	-0.2375
24.004717	-0.1162
24.005398	0.5413
24.006079	0.4509
24.006760	0.5002
24.007441	0.8316
24.008121	1.0509
24.008802	1.0635
24.009483	1.3855
24.010164	1.8103
24.010847	1.7230
24.011528	1.7358
24.012209	2.1033
24.012890	2.2087
24.013571	1.8528
24.014252	2.1268
24.014933	2.2419
24.015614	1.8920
24.016296	2.4419
24.016977	2.2912
24.017658	2.5757
24.018339	2.0836
24.019020	2.1398
24.019701	1.8942
24.020382	2.0036
24.021063	1.9746
24.021744	1.8260
24.022425	1.3950
24.023108	1.4829
24.023788	1.1173
24.024469	0.6425
24.025150	0.8624
24.025831	0.5936
24.026512	-0.3822
24.027193	0.1132
24.027874	-0.1324
24.028557	-0.4755
24.029238	-0.6410
24.029919	-0.8762
24.030600	-0.7132
24.031281	-0.9052
24.031961	-1.3816
24.032642	-1.0055
24.033323	-1.5682
24.034004	-1.9069
24.034685	-2.1758
24.035366	-2.0486
24.036049	-1.7141
24.036730	-2.3291
24.037411	-1.9320
24.038092	-2.1112
24.038773	-2.3788
24.039454	-2.0446
24.040134	-1.9636
24.040815	-1.9620
24.041496	-2.2754
24.042177	-1.8783
24.042858	-1.8539
24.043539	-1.5212
24.044222	-1.5428
24.044903	-1.2072
24.045584	-1.4255
24.046265	-0.8818
24.046946	-0.5655
24.047626	-0.3771
24.048307	-0.4146
24.048988	0.0496
24.049669	0.1796
24.050350	0.7406
24.051031	0.6782
24.051714	0.9014
24.052395	0.7045
24.053076	1.4003
24.053757	1.0985
24.054438	1.3501
24.055119	1.6028
24.055799	1.6085
24.056480	1.9328
24.057161	2.1494
24.057842	1.9556
24.058523	2.1066
24.059206	2.0342
24.059887	2.3529
24.060568	2.2400
24.061249	2.4690
24.061930	1.9607
24.062611	2.1564
24.063292	2.0827
24.063972	1.9727
24.064655	1.7654
24.065336	1.7115
24.066017	1.5251
24.066698	1.0383
24.067379	0.7999
24.068060	1.3150
24.068741	0.8033
24.069422	0.9194
24.070103	0.4323
24.070784	-0.1475
24.071466	-0.0829
24.072147	-0.3465
24.072828	-0.4940
24.073509	-0.7533
24.074190	-0.8865
24.074871	-0.8884
24.075552	-1.5529
24.076235	-1.3191
24.076916	-1.4880
24.077597	-1.8508
24.078278	-2.1270
24.078959	-1.9666
24.079639	-1.7815
24.080320	-2.2373
24.081001	-2.2190
24.081682	-2.0357
24.082363	-2.1752
24.083044	-1.6971
24.083727	-1.9804
24.084408	-1.4643
24.085089	-1.4225
24.085770	-1.7088
24.086451	-1.6832
24.087132	-1.2839
24.087812	-1.7035
24.088493	-1.5235
24.089174	-1.0383
24.089855	-0.9082
24.090536	-0.7338
24.091219	-0.2751
24.091900	-0.1614
24.092581	-0.1948
24.093262	0.0172
24.093943	0.0940
24.094624	0.4770
24.095304	1.1104
24.095985	1.0029
24.096666	1.0576
24.097347	1.4527
24.098028	1.4465
24.098709	1.6124
24.099392	1.8026
24.100073	1.9577
24.100754	1.9240
24.101435	2.0795
24.102116	1.9343
24.102797	2.4986
24.103477	2.3134
24.104158	2.5173
24.104839	2.2206
24.105520	2.2804
24.106201	2.1385
24.106884	1.8250
24.107565	1.8244
24.108246	2.2948
24.108927	1.6692
24.109608	1.3255
24.110289	1.0303
24.110970	1.2665
24.111650	0.7818
24.112333	0.6742
24.113014	0.6870
24.113695	0.1795
24.114376	-0.3794
24.115057	-0.0688
24.115738	-0.4780
24.116419	-0.0945
24.117100	-1.0407
24.117781	-1.0534
24.118464	-1.3346
24.119144	-1.4000
24.119825	-1.6442
24.120506	-1.7159
24.121187	-1.9100
24.121868	-1.9466
24.122549	-1.9226
24.123230	-2.1773
24.123911	-2.1690
24.124594	-2.2134
24.125275	-2.3328
24.125956	-2.1729
24.126637	-2.1985
24.127317	-2.3334
24.127998	-1.9015
24.128679	-2.2551
24.129360	-1.8765
24.130041	-1.5529
24.130724	-1.7504
24.131405	-1.4178
24.132086	-1.3058
24.132767	-1.3178
24.133448	-1.1767
24.134129	-0.5382
24.134809	-0.6389
24.135490	-0.2436
24.136171	-0.0392
24.136852	0.0584
24.137533	0.5956
24.138214	0.8162
24.138897	1.1356
24.139578	0.4305
24.140259	0.7814
24.140940	1.3769
24.141621	1.6879
24.142302	1.4480
24.142982	1.8282
24.143663	2.3933
24.144344	2.2646
24.145025	2.1113
24.145706	2.5281
24.146387	2.0217
24.147070	2.5181
24.147751	2.4136
24.148432	2.1963
24.149113	2.1887
24.149794	2.2896
24.150475	2.1232
24.151155	2.1177
24.151836	1.9462
24.152517	1.4430
24.153198	1.8188
24.153879	-0.3927
24.154562	1.1917
24.155243	1.1230
24.155924	0.9444
24.156605	0.6321
24.157286	0.3610
24.157967	0.4185
24.158648	-0.5357
24.159328	-0.5796
24.160011	-0.7198
24.160692	-0.9348
24.161373	-1.0548
24.162054	-1.0364
24.162735	-1.6640
24.163416	-1.2038
24.164097	-1.5631
24.164778	-1.8321
24.165459	-2.1779
24.166142	-2.1320
24.166822	-2.0024
24.167503	-2.0772
24.168184	-2.1728
24.168865	-2.0164
24.169546	-1.9986
24.170227	-2.1464
24.170908	-2.4059
24.171591	-2.0307
24.172270	-1.9965
24.172953	-2.0357
24.173634	-1.8353
24.174314	-1.7640
24.174995	-1.5412
24.175676	-1.3550
24.176357	-0.7341
24.177038	-0.8734
24.177719	-0.5174
24.178402	-0.7222
24.179083	-0.2047
24.179764	-0.0381
24.180445	-0.0396
24.181126	0.0281
24.181807	0.4455
24.182487	0.8902
24.183168	1.1563
24.183849	1.3119
24.184530	2.0347
24.185211	1.4395
24.185892	1.9929
24.186575	1.5570
24.187256	2.2793
24.187937	2.1867
24.188618	2.2986
24.189299	2.2863
24.189980	2.4683
24.190660	2.6726
24.191341	2.3322
24.192022	2.2651
24.192703	2.5076
24.193384	2.0299
24.194065	1.7357
24.194748	1.7681
24.195429	2.0530
24.196110	1.9465
24.196791	1.6662
24.197472	1.2840
24.198153	1.3062
24.198833	1.3996
24.199514	0.9096
24.200195	0.2598
24.200876	0.1696
24.201557	0.3373
24.202240	-0.1760
24.202921	-0.3176
24.203602	-0.6368
24.204283	-0.5070
24.204964	-0.9274
24.205645	-1.3390
24.206326	-1.3248
24.207006	-1.9029
24.207687	-1.8824
24.208370	-1.7061
24.209051	-1.9919
24.209732	-1.9044
24.210413	-2.6012
24.211094	-2.2045
24.211775	-2.4752
24.212456	-2.5307
24.213137	-2.4556
24.213820	-2.9191
24.214500	-2.3390
24.215181	-2.3093
24.215862	-2.1821
24.216543	-1.9766
24.217224	-2.2639
24.217905	-1.4255
24.218586	-1.5484
24.219269	-1.2654
24.219950	-1.3894
24.220631	-1.1353
24.221312	-0.5764
24.221992	-1.0448
24.222673	-0.2444
24.223354	-0.2868
24.224035	-0.3460
24.224716	0.5775
24.225397	0.3404
24.226080	0.9982
24.226761	0.8811
24.227442	1.4739
24.228123	1.1973
24.228804	1.3089
24.229485	1.7038
24.230165	2.0606
24.230846	2.0065
24.231527	1.7806
24.232208	2.1821
24.232889	2.1370
24.233570	2.3870
24.234253	2.5098
24.234934	2.4558
24.235615	2.1040
24.236296	2.3419
24.236977	2.3225
24.237658	2.3396
24.238338	2.2423
24.239019	2.3276
24.239700	1.7392
24.240381	1.7971
24.241062	1.2121
24.241743	1.0085
24.242426	1.1559
24.243107	0.8540
24.243788	1.0784
24.244469	0.6330
24.245150	0.2940
24.245831	0.2658
24.246511	-0.1445
24.247192	-0.5872
24.247873	-0.5946
24.248554	-0.9335
24.249235	-1.1771
24.249918	-1.2864
24.250599	-1.7905
24.251280	-1.9229
24.251961	-1.7526
24.252642	-2.0092
24.253323	-1.8630
24.254004	-2.1562
24.254686	-2.3639
24.255367	-2.3055
24.256048	-2.4254
24.256729	-2.2130
24.257410	-2.0153
24.258091	-2.1335
24.258772	-2.6847
24.259453	-2.0919
24.260134	-1.9208
24.260815	-1.8912
24.261497	-2.2211
24.262178	-1.6766
24.262859	-1.3536
24.263540	-1.1223
24.264221	-1.1824
24.264902	-0.6723
24.265583	-0.7670
24.266264	-0.5008
24.266945	-0.1367
24.267628	0.3278
24.268309	0.3273
24.268990	0.6711
24.269670	0.9929
24.270351	1.1613
24.271032	1.1853
24.271713	1.4030
24.272394	1.1470
24.273075	2.0866
24.273756	2.5017
24.274439	2.2591
24.275120	2.2335
24.275801	2.5355
24.276482	2.1150
24.277163	2.3373
24.277843	2.1856
24.278524	2.4215
24.279205	2.6113
24.279886	2.6162
24.280567	2.0537
24.281248	3.0174
24.281931	2.1699
24.282612	2.2061
24.283293	2.1766
24.283974	1.6296
24.284655	1.9396
24.285336	1.2534
24.286016	1.5843
24.286697	0.4602
24.287378	0.8057
24.288059	0.7223
24.288740	-0.0079
24.289421	-0.0323
24.290104	-0.3430
24.290785	-0.4360
24.291466	-0.6151
24.292147	-0.7114
24.292828	-1.3021
24.293509	-1.3633
24.294189	-1.2748
24.294870	-1.7243
24.295551	-1.5753
24.296232	-1.9999
24.296913	-2.0857
24.297596	-1.9669
24.298277	-2.3093
24.298958	-2.3619
24.299639	-2.4030
24.300320	-2.8947
24.301001	-2.4931
24.301682	-2.4031
24.302362	-2.3834
24.303045	-2.6307
24.303726	-2.6389
24.304407	-2.2311
24.305088	-1.8661
24.305769	-1.9297
24.306450	-1.7139
24.307131	-1.0636
24.307812	-1.1357
24.308493	-1.2027
24.309175	-0.8877
24.309856	-0.5956
24.310537	-0.3284
24.311218	-0.3203
24.311899	-0.0636
24.312580	0.6858
24.313261	0.6886
24.313942	0.3790
24.314625	0.8047
24.315304	1.2478
24.315987	1.7494
24.316668	1.6288
24.317348	2.0973
24.318029	2.2419
24.318710	2.5633
24.319391	2.1629
24.320072	2.5748
24.320753	2.7569
24.321436	2.4161
24.322117	2.2764
24.322798	2.6923
24.323479	2.4544
24.324160	2.7462
24.324841	2.4687
24.325521	2.7288
24.326202	2.3296
24.326883	2.5457
24.327564	1.9912
24.328245	1.8920
24.328926	1.7322
24.329609	1.1373
24.330290	1.0575
24.330971	0.7455
24.331652	0.7489
24.332333	0.4179
24.333014	-0.2088
24.333694	-0.0225
24.334375	-0.4657
24.335056	-0.8630
24.335737	-0.6522
24.336418	-0.6066
24.337099	-1.2306
24.337782	-1.5007
24.338463	-1.3839
24.339144	-1.7011
24.339825	-1.8639
24.340506	-2.3655
24.341187	-2.4139
24.341867	-2.0938
24.342548	-2.4027
24.343229	-2.3952
24.343910	-2.2305
24.344591	-2.6168
24.345274	-2.5510
24.345955	-2.8257
24.346636	-2.3206
24.347317	-2.2948
24.347998	-2.5654
24.348679	-2.0439
24.349360	-1.8459
24.350040	-2.0379
24.350721	-1.4462
24.351404	-1.1930
24.352085	-1.1668
24.352766	-1.0568
24.353447	-0.9068
24.354128	-0.6033
24.354809	-0.3402
24.355490	0.0920
24.356171	0.0396
24.356853	0.8020
24.357534	0.9400
24.358215	1.1299
24.358896	0.9976
24.359577	1.4608
24.360258	1.8126
24.360939	1.7440
24.361620	2.2748
24.362301	2.1783
24.362984	2.4124
24.363665	2.5595
24.364346	2.6748
24.365026	2.8577
24.365707	3.0011
24.366388	2.3701
24.367069	2.8434
24.367750	2.8224
24.368431	2.9780
24.369114	2.3162
24.369795	2.0365
24.370476	2.1198
24.371157	2.3295
24.371838	2.0188
24.372519	1.7851
24.373199	1.5891
24.373880	1.3499
24.374561	1.1586
24.375242	0.6613
24.375923	0.6554
24.376604	0.3674
24.377287	0.0140
24.377968	-0.2841
24.378649	-0.4437
24.379330	-0.7659
24.380011	-0.5295
24.380692	-0.4581
